33	44	323	27	1	25	1	0.02114851157227628	0.07411956720734536	0.0045767014900332395	0.015136880318742697	0.00022912514578394004	1
34	45	355	29	1	25	1	0.015590404005124592	0.08205280005881854	0.004152422747640723	0.016360745349318837	0.000267673988385258	1
35	42	326	34	1	25	1	0.018106410651351185	0.09418503929627217	0.0050431206165285234	0.017755592288875393	0.00031526105752877135	1
36	45	340	27	1	27	1	0.01718650016630165	0.07677876797516134	0.004285424263035538	0.015668692023946457	0.00024550790974128334	1
37	45	330	26	1	22	1	0.017733378808299352	0.06374822619358533	0.004290190756016375	0.0140199939268485	0.00019656022970886884	1
38	45	338	27	1	24	1	0.018790503691705797	0.07206368762758042	0.004985744724456922	0.015259737479476764	0.0002328595879425479	1
39	45	336	31	1	25	1	0.01712090526946122	0.07469914606554837	0.004691424916889101	0.01597639527412855	0.0002552452059551971	1
40	45	344	30	1	27	1	0.019793130886526775	0.07803451763105945	0.004332025454005806	0.016114201393650572	0.00025966748655513	1
41	45	391	33	1	29	1	0.019389628397405993	0.07810736845154968	0.0047845656281557914	0.016381180600313766	0.00026834307786009607	1
42	44	377	32	1	25	1	0.02007217986582599	0.08291915983981106	0.004190216432492501	0.016670878507551282	0.00027791819021353523	1
43	45	332	30	1	28	1	0.017770299864769405	0.07623393077435212	0.004334147663056098	0.01607892943705541	0.000258531971841807	1
44	45	341	29	1	21	1	0.02000605709759444	0.0817971841622428	0.004194812443174313	0.01623448826538548	0.00026355860923893887	1
45	45	340	27	1	26	1	0.0159441635996014	0.06466880177900923	0.004300536553281138	0.0153761812567039	0.00023642695003901236	1
46	45	353	33	1	24	1	0.01855079517143661	0.08622742363246272	0.0041747513791343515	0.016513462132903837	0.0002726944316148489	1
47	45	371	33	1	27	1	0.018720226461275333	0.081564422018808	0.004724202484705951	0.015596488740921618	0.0002432504610456948	1
48	44	387	31	1	26	1	0.020826616645250214	0.0753742687776237	0.004366071754886882	0.017109648627258747	0.0002927400761482571	1
49	44	391	31	1	24	1	0.01793712978660881	0.07872603256918333	0.004180505597972603	0.0169274335931768	0.0002865380080514104	1
50	45	404	28	1	25	1	0.016718842734482816	0.0704243579063577	0.004256154779841351	0.016795000394163023	0.0002820720382399361	1
51	45	365	31	1	30	1	0.018448243642532693	0.08551704219331877	0.004125860256849663	0.01755217427931022	0.0003080788219312793	1
52	45	364	31	1	27	1	0.021065857019375196	0.07673322923678766	0.004372796506638045	0.01573003989115025	0.0002474341549771781	1
53	44	356	30	1	23	1	0.016608086388464137	0.07610808756157358	0.005492469992730852	0.016334365025861584	0.00026681148079809013	1
54	45	373	30	1	26	1	0.01846967347735972	0.06837827565794438	0.004321933147069223	0.015082510494199413	0.00022748212280763541	1
55	45	362	34	1	28	1	0.020780346940013013	0.0906516597710202	0.004368790389848454	0.016193161096517514	0.00026221846629776834	1
56	42	345	29	1	26	1	0.01970035481966594	0.07493215091397484	0.004724256789266393	0.01599511679181923	0.00025584376118393745	1
57	45	351	31	1	22	1	0.016678355316520913	0.0851945261358852	0.005239584040489619	0.01606041492757497	0.000257936927645873	1
58	45	365	32	1	25	1	0.019644887624656993	0.08089024394930672	0.004344814203823568	0.016544011304487783	0.00027370431004301957	1
59	44	363	31	1	23	1	0.016506180236962015	0.08008391141379527	0.004549683109276016	0.01666241366345493	0.0002776360290920896	1
60	45	362	27	1	23	1	0.018913297169343795	0.07225232653801315	0.004147070984224003	0.01508318870602636	0.00022750258154160112	1
61	45	357	34	1	24	1	0.019101223322939766	0.09383378207161033	0.004225598128575578	0.017529139352735007	0.00030727072644760303	1
62	45	363	30	1	27	1	0.016612940681827712	0.08517789026553721	0.004535462659967793	0.017439913202003814	0.0003041505724934269	1
63	45	358	32	1	24	1	0.02188555439148563	0.0695228417227235	0.004605007368607012	0.01518290176852188	0.00023052050611258482	1
64	45	356	30	1	27	1	0.01755205251342315	0.07685752335721668	0.004743488563963799	0.01613876780275259	0.00026045982619116365	1
65	44	354	29	1	22	1	0.018177796060756975	0.08451539049422827	0.0046650155779929875	0.016940065719235977	0.00028696582657203394	1
66	45	359	33	1	26	1	0.019287637611747583	0.08398245357699863	0.004205932033883406	0.016455673767871135	0.0002707891991546022	1
67	45	368	29	1	28	1	0.022025477018636337	0.07658496572748343	0.005026868642924829	0.015218620821554632	0.00023160641971025617	1
68	45	349	33	1	27	1	0.02047794346945832	0.0851356837798388	0.004277941949710772	0.016833791045339497	0.0002833765209581523	1
69	45	359	32	1	24	1	0.017860256202726067	0.0810839852998615	0.004598542736459321	0.017199736371219448	0.0002958309312394491	1
70	42	386	37	1	25	1	0.017875258603792507	0.09010330825321271	0.005515434017708683	0.017197717683812144	0.00029576149353210496	1
71	45	351	34	1	22	1	0.019307334986999984	0.08446206862926887	0.004242459880887894	0.01673505809135024	0.0002800621693208672	1
72	45	338	28	1	26	1	0.015930988710380064	0.08053978413900283	0.004328441345767057	0.016747950406400078	0.0002804938428152365	1
73	45	382	34	1	31	1	0.019757563328134917	0.080496243238389	0.004406999764079349	0.01609793806255545	0.00025914360986587154	1
74	45	335	31	1	25	1	0.021036546155072756	0.08393794191168076	0.004809459419747015	0.016148988136245112	0.0002607898178245854	1
75	44	363	31	1	22	1	0.019044924968201985	0.07965929364751097	0.005056175820439818	0.016576763007246552	0.0002747890717984178	1
76	45	351	26	1	25	1	0.019442103371889334	0.07238942550058608	0.0048483153493292745	0.016654436046288006	0.00027737024001989733	1
77	45	351	34	1	24	1	0.01912112962967521	0.08870297791716453	0.004356105449619482	0.01715531812806636	0.00029430494007516225	1
78	45	355	30	1	25	1	0.018207538610700034	0.0770515783516973	0.004648675211647638	0.01571891015117017	0.00024708413634056054	1
79	45	365	29	1	29	1	0.019185499709550382	0.07186503790143672	0.006045350977416673	0.015580244127009013	0.00024274400705719883	1
80	45	354	32	1	27	1	0.016533316106178197	0.08227330335393368	0.004115726515997001	0.017069318240991446	0.0002913616252122433	1
81	45	340	29	1	27	1	0.01899951910692951	0.07772591177253457	0.0043730061159915155	0.017137898184440104	0.00029370755418023543	1
82	42	331	30	1	25	1	0.019455438074356145	0.08179457785467073	0.006036551701143429	0.015560892065115677	0.00024214136186218	1
83	45	348	29	1	24	1	0.01667829991383997	0.07727863353580233	0.0040815547671420385	0.01590630554154563	0.0002530105559810052	1
84	45	343	32	1	31	1	0.017164423761468536	0.09079063757373482	0.0042501717411609595	0.016801441816956333	0.00028228844712856893	1
85	45	332	30	1	26	1	0.01712355929583741	0.0717120240068244	0.004666498577541242	0.016308268388694615	0.00026595961783769606	1
86	45	390	35	1	25	1	0.01754200224247761	0.08769654001923739	0.0042969244118034105	0.015814397407249083	0.00025009516535440653	1
87	44	388	31	1	26	1	0.019495855503885273	0.07502607557990332	0.004900423743209342	0.015103479170127455	0.00022811508304247392	1
88	43	383	32	1	26	1	0.020342225675658288	0.07606840236799696	0.004986000988279488	0.016254700136783304	0.00026421527653674315	1
89	45	354	29	1	26	1	0.016766524780417978	0.08267268781287442	0.004724606617211942	0.0164612427532558	0.00027097251298161657	1
90	45	340	32	1	29	1	0.017116245424650154	0.0896613754615484	0.005286291305151947	0.017295255670250236	0.000299125868699323	1
91	45	330	32	1	23	1	0.01964194874164302	0.08759419129737975	0.004855492142678248	0.016417476591665887	0.0002695335376378974	1
92	45	340	28	1	28	1	0.018371115091734308	0.07889506293254557	0.004255507139853714	0.016496115540842734	0.00027212182793683314	1
93	45	360	27	1	23	1	0.01881597828860642	0.06729396883735365	0.005207467304110023	0.014743037902225822	0.0002173571665864672	1
94	44	371	28	1	23	1	0.01872424092526455	0.07063834524294768	0.005987086363611319	0.01486447946638033	0.00022095274980644247	1
95	43	345	29	1	23	1	0.01922215978916585	0.07940567198784347	0.005185689283243815	0.015417090877216077	0.00023768669111633918	1
96	45	352	30	1	23	1	0.015574613947364148	0.07612502839303889	0.00456946228768587	0.015578383133655727	0.0002426860210589692	1
97	45	372	30	1	22	1	0.01915957970124826	0.0731069765240529	0.004954005549353829	0.015485595741551868	0.00023980367547076937	1
98	45	353	33	1	22	1	0.018125998064857755	0.08983575466517928	0.004839036972142902	0.016967127434554884	0.000287883413380425	1
99	42	326	30	1	26	1	0.01965440122243871	0.08642063997312222	0.005501337282631153	0.016850581555803185	0.00028394209876877444	1
100	45	346	29	1	23	1	0.016752918119968437	0.0812550028719408	0.0045034216637023115	0.016503256565930453	0.0002723574772809266	1
101	45	346	27	1	22	1	0.01890224453977292	0.0769901902884829	0.0047005326411941	0.016113683493669588	0.0002596507957341597	1
102	45	355	26	1	25	1	0.019661305662594764	0.07111071976390493	0.004621124950884239	0.015627518198321654	0.00024421932503887445	1
103	45	345	29	1	28	1	0.018151504999285827	0.07860107179024801	0.005534151015960914	0.016736231891789466	0.00028010145793575084	1
104	45	339	30	1	23	1	0.01927670135237343	0.08502658722263684	0.0048011699381131255	0.016329472930891566	0.0002666516862007204	1
105	45	349	31	1	23	1	0.01900468251599753	0.08470063762110175	0.00465693109125494	0.01634237255479796	0.00026707314071981356	1
106	45	342	27	1	23	1	0.018936669682579142	0.07631696209380333	0.004311302997976938	0.0162754489836202	0.00026489023961842384	1
107	44	339	32	1	26	1	0.018673021914621744	0.08045083644946069	0.006076112070146383	0.01601019522879906	0.0002563263512642602	1
108	45	333	30	1	28	1	0.018086752149905815	0.08509741584376092	0.005089101356749268	0.01740259044798795	0.0003028501543004015	1
109	45	345	29	1	25	1	0.01960297518008288	0.07903445870461034	0.004501016663279707	0.016048024495487253	0.0002575390902077589	1
110	42	337	30	1	29	1	0.019262606878508226	0.08431368244552835	0.00488489922089476	0.016516489570685817	0.0002727944277385733	1
111	45	332	33	1	26	1	0.016533270362362025	0.08982353710889096	0.004677898110888917	0.017527315460055023	0.00030720678723628384	1
112	45	322	31	1	26	1	0.018017592799789598	0.09041930595648699	0.00482123009565847	0.017092044253098307	0.00029213797674987086	1
113	45	324	31	1	26	1	0.019322971363906684	0.08709475618224677	0.004505958727208154	0.01717247039016351	0.00029489373930104254	1
114	45	337	29	1	28	1	0.01757538853030692	0.07769246139449948	0.004864948463400667	0.016236501201654686	0.0002636239712713341	1
115	45	334	27	1	25	1	0.018669540154498607	0.06864978352981885	0.004795104779482973	0.015375805375489295	0.0002364153909449255	1
116	45	321	29	1	27	1	0.01890499040215327	0.09178991027308728	0.004400974150976764	0.01691261579217212	0.0002860365729336298	1
117	45	324	32	1	22	1	0.017667865916729957	0.09255718636618931	0.004585251999057819	0.01733672561327749	0.00030056205499007173	1
118	44	318	28	1	28	1	0.016876153920284822	0.08011050217615089	0.00483719362608224	0.01625132838566079	0.0002641056742985842	1
119	45	324	27	1	30	1	0.020098827477053553	0.0748750548192535	0.004524911759060297	0.01636198634704424	0.0002677145972208621	1
120	42	326	31	1	26	1	0.020784543158644017	0.09933343559962454	0.006163699667154009	0.01700939825192354	0.0002893196288925396	1
121	45	327	27	1	22	1	0.019693569214715087	0.07870133367322862	0.0044322419399909435	0.01663967789543122	0.0002768788804637024	1
122	45	319	30	1	24	1	0.01839573798407692	0.09394934530433634	0.004327419356489651	0.01662197853213506	0.0002762901703227589	1
123	45	314	32	1	29	1	0.018278802078967496	0.09563671119571582	0.004633562073463552	0.017010882187615532	0.00028937011280093537	1
124	45	307	28	1	24	1	0.019475762591495693	0.08435896681488675	0.004509647023646714	0.016518515673234434	0.0002728613600468917	1
125	45	313	31	1	23	1	0.016858518750640192	0.09347599377814692	0.004515320891057821	0.01647449120832619	0.0002714088605732169	1
126	45	339	32	1	28	1	0.019436233959718226	0.08418038470423164	0.0046435027037147894	0.01624247330181567	0.0002638179389601948	1
127	45	338	30	1	26	1	0.022821175459976095	0.08135939657171144	0.004768309792242761	0.01606117196743801	0.00025796124496761663	1
128	44	318	26	1	29	1	0.02127209258599555	0.07410225759909826	0.004649632261361773	0.015902178094836024	0.00025287926815988266	1
129	45	325	30	1	23	1	0.017596763535893574	0.08672678687383348	0.0045268852420285765	0.01627241216186412	0.0002647913975655833	1
130	45	341	28	1	23	1	0.0196090515209422	0.07841606870115177	0.004867411674750821	0.015960232087553757	0.0002547290082885805	1
131	42	336	31	1	29	1	0.021604269441212146	0.09160966089713875	0.004970098376938783	0.01696901164380306	0.00028794735616752374	1
132	45	320	27	1	25	1	0.01978467074443101	0.07835660139827932	0.00487535135651715	0.016222905802677223	0.00026318267268253835	1
133	45	333	29	1	25	1	0.017638669743877847	0.0847445649677269	0.004797462009359957	0.017522223061878138	0.00030702830103021404	1
134	45	331	32	1	25	1	0.01881056643291821	0.08740401717474497	0.004802147292335763	0.017796314449241672	0.0003167088079762879	1
135	45	348	31	1	27	1	0.018444495400254907	0.07814871620571673	0.004697874433215528	0.016140399609421142	0.0002605124995518021	1
136	45	330	30	1	24	1	0.019939825169452533	0.09396763182644749	0.0045080747864959326	0.016679527097933442	0.000278206624210696	1
137	45	327	29	1	24	1	0.02073752929734344	0.08382790676796482	0.004832773959472401	0.0166251460067943	0.00027639547974722857	1
138	44	328	28	1	27	1	0.01931226261157814	0.07952411496147055	0.004970458097781753	0.016355335188529812	0.0002674969891291615	1
139	45	329	29	1	23	1	0.020292392769229343	0.08078306492927315	0.0043263184118045965	0.016177954028890638	0.00026172619656089885	1
140	45	316	27	1	26	1	0.01871215677636911	0.07668471867880426	0.004250401152716039	0.016499459247836166	0.00027223215547100637	1
141	42	330	29	1	24	1	0.022781261073033063	0.08120191194745899	0.005202157856330775	0.015955264095446408	0.0002545704523554413	1
142	45	317	27	1	28	1	0.018162062139605875	0.07860651707680431	0.004670479467889786	0.016008634360941944	0.00025627637410233103	1
143	45	349	33	1	30	1	0.01981499095676192	0.08333775107130652	0.004675173673758248	0.016567421747534537	0.0002744794633606803	1
144	45	331	29	1	26	1	0.017455220838129035	0.07818901118631252	0.004666500961163339	0.016082879838181973	0.0002586590238894002	1
145	45	345	28	1	25	1	0.020444327374587876	0.0756793256448034	0.005035221937759361	0.014427949251513156	0.00020816571960423903	1
146	45	334	29	1	25	1	0.01985438799642825	0.07954861180500988	0.004862054213502836	0.01616384409988034	0.0002612698560852365	1
147	45	336	31	1	23	1	0.018510898203514044	0.08435935542794558	0.00503104618522774	0.016063231094011147	0.0002580273931796065	1
148	45	317	28	1	21	1	0.021306802704317375	0.0735110330670917	0.0051249975540455725	0.01477614362272557	0.00021833442035941352	1
149	44	337	30	1	27	1	0.018761779357165026	0.08521790597895448	0.004723167063525377	0.015864805917727556	0.00025169206680716324	1
150	45	326	30	1	24	1	0.017461387805282717	0.07664689318481312	0.005015299609117352	0.01546843443532895	0.00023927246388007046	1
151	42	348	30	1	29	1	0.020215459841782392	0.08328762485101532	0.005066280796491419	0.015616488409864716	0.00024387471025543903	1
152	45	340	30	1	29	1	0.019409902567526637	0.07535481426267185	0.004561516175496974	0.01587131189016434	0.000251898541114872	1
153	45	349	29	1	24	1	0.021065694661647334	0.07523461615170154	0.0053335430910094106	0.01438380240389087	0.00020689377159417675	1
154	45	326	29	1	22	1	0.018684959536919146	0.07671724933164548	0.00488448714142002	0.01511939914151605	0.00022859623040047625	1
155	45	341	33	1	27	1	0.018690264222211223	0.08422136516846869	0.0052882396729062	0.015674723847582304	0.0002456969676979654	1
156	45	330	29	1	28	1	0.02302284610248099	0.07608689734338049	0.004861933286677785	0.015303885384833939	0.00023420890787213383	1
157	45	340	26	1	24	1	0.021815192795614224	0.07270873217348629	0.004693075420606487	0.014636922392548386	0.00021423949712548438	1
158	44	352	27	1	25	1	0.020904924293664605	0.0705251197738223	0.005022209063291896	0.014703420859873818	0.0002161905849825725	1
159	45	378	31	1	27	1	0.017521883845751214	0.07221555116693679	0.0047850212153485415	0.015304234327570183	0.00023421958835317754	1
160	45	361	28	1	27	1	0.01981899940757457	0.06605454885048823	0.0048278120571464845	0.016282017730697807	0.0002651041013827578	1
161	44	354	31	1	24	1	0.02113794588794827	0.07361749406995917	0.004471002330256876	0.01579529851938535	0.00024949145531649703	1
162	42	333	30	1	26	1	0.022449229591226385	0.07900096347754701	0.005030769379605575	0.01611882994586962	0.00025981667882386323	1
163	45	352	29	1	24	1	0.017251530669559235	0.07044399153510497	0.005491993777380768	0.014731393721080616	0.0002170139609654934	1
164	45	338	31	1	26	1	0.018470554543571913	0.0820220216717001	0.004749847605321697	0.015201452234092047	0.0002310841500253821	1
165	45	346	30	1	24	1	0.0178439378437706	0.07640166053164481	0.0046417891812620075	0.015630119178030782	0.0002443006255194456	1
166	45	359	28	1	22	1	0.018725379502251095	0.06776586167531287	0.004952361951780324	0.014767585284781545	0.00021808157514329645	1
167	45	337	33	1	23	1	0.01833507761731107	0.09741302497548343	0.004339488462127729	0.01712191144169101	0.00029315985141710953	1
168	45	343	32	1	24	1	0.020877796415194955	0.08289068345254429	0.004679399620525302	0.015428194327599502	0.00023802918021017345	1
169	45	348	30	1	26	1	0.016778749140657075	0.07469621528990814	0.0047469666464423	0.015512960115398156	0.00024065193154193393	1
170	45	339	28	1	22	1	0.020025149886655214	0.06942234808670283	0.004642659613664119	0.01518149604215044	0.00023047782207782948	1
171	45	324	29	1	24	1	0.018702113623793776	0.0800384020913519	0.0045097647136611895	0.01620300240063455	0.00026253728679496904	1
172	45	356	29	1	26	1	0.015271634261712127	0.0725622248347788	0.004867663219834825	0.016232588226552682	0.0002634969205328168	1
173	44	367	30	1	24	1	0.015656379851489304	0.07976026565529679	0.004680412100148355	0.017131299212306366	0.0002934814127015687	1
174	43	350	28	1	30	1	0.019292164535259154	0.06957328172245836	0.00460588048375273	0.016447981443543442	0.00027053609356714946	1
175	45	348	31	1	27	1	0.021650431046470322	0.07961456494518991	0.00447035693670536	0.015770407479095395	0.00024870575205670803	1
176	45	335	32	1	27	1	0.019600524435816308	0.08257333831187547	0.004541419383041226	0.015871866169730794	0.00025191613570984487	1
177	45	335	29	1	24	1	0.018424627196224827	0.07681121701637567	0.005896037276821898	0.014436254692530869	0.0002084054495476195	1
178	45	321	28	1	25	1	0.018874626211606006	0.07832674869619671	0.004812401385758775	0.016150717239919378	0.000260845667363829	1
179	45	329	33	1	27	1	0.0187495146753409	0.0906299638780989	0.0042241808006750975	0.01813914757287399	0.00032902867467050033	1
180	45	329	29	1	29	1	0.01883436548454634	0.07926510893129741	0.004269651843726083	0.017093234361670165	0.0002921786609429817	1
181	44	315	27	1	24	1	0.019010433148850522	0.07402157019533454	0.004308223323329561	0.015075861652467208	0.00022728160456433132	1
182	45	331	27	1	25	1	0.01868668105452802	0.07232569405122463	0.004083900110585933	0.015289855265278207	0.0002337796740331557	1
183	45	327	31	1	26	1	0.01687350355879443	0.08140381290253766	0.004679746874342763	0.01546203363331922	0.00023907448407789478	1
184	42	311	30	1	29	1	0.019254157257536098	0.08506750965397805	0.004751512004819066	0.017675883170541806	0.0003124368458586431	1
185	45	326	23	1	26	1	0.01824637274624198	0.0633479789245041	0.0040810067949214384	0.015010091621953504	0.00022530285049943876	1
186	45	311	27	1	22	1	0.017982656472547123	0.08130703096265347	0.004324011041583145	0.01672486605889983	0.0002797211446881396	1
187	45	337	32	1	27	1	0.017070258049054186	0.08332640384535009	0.004580353881096429	0.016167484770325636	0.00026138756379871135	1
188	45	350	29	1	30	1	0.018242653300648403	0.07667572600226358	0.004740493922409807	0.015599626087314801	0.0002433483340640325	1
189	45	329	28	1	25	1	0.016817236183885566	0.0834359774704847	0.004054500955151416	0.015621563129480672	0.00024403323460834997	1
190	45	305	26	1	22	1	0.01882086605678877	0.07556121033025637	0.004495831469988608	0.015994130293995018	0.0002558122038612892	1
191	45	331	30	1	27	1	0.016172315191998545	0.08251010321690126	0.005334573907364787	0.01680343049222228	0.0002823552763069455	1
192	44	313	31	1	27	1	0.02056520101987537	0.08553880443113165	0.004236461592604024	0.01643678749343222	0.0002701679831042499	1
193	45	315	26	1	25	1	0.017288876475517627	0.07144904836033442	0.004068221578000861	0.015404109179638756	0.00023728657961823098	1
194	42	302	26	1	22	1	0.02109701363378206	0.09302176689916634	0.004643202818768093	0.0175481715468953	0.0003079383246392658	1
195	45	316	32	1	29	1	0.016591475521772068	0.09581189630495683	0.004021910232302352	0.017340743082825575	0.000300701370664563	1
196	45	318	27	1	27	1	0.01656247086183567	0.07980367908552878	0.004586981950374048	0.015987258939149856	0.0002555924483874269	1
197	45	309	28	1	25	1	0.016125285689822726	0.07046093931238051	0.004259789724533758	0.01608413418573624	0.0002586993725047691	1
198	45	309	26	1	23	1	0.016484967765879894	0.08552933295523266	0.004573412390282101	0.01694392974023392	0.0002870967550419835	1
199	45	323	29	1	30	1	0.019215243833427997	0.08010414016060972	0.0039059868281159883	0.01582331125582471	0.0002503771790987089	1
200	45	315	29	1	32	1	0.016152507944841892	0.07958065169361478	0.004053449446664139	0.01680007302764702	0.00028224245373427285	1
201	45	317	24	1	26	1	0.01686240499211398	0.06925065172756766	0.004604581154801509	0.015428893452012617	0.00023805075315355784	1
202	44	310	24	1	23	1	0.019992044907904467	0.07270912906023157	0.004658832088497536	0.015529129034468514	0.00024115384856917302	1
203	45	332	30	1	27	1	0.016622590931273384	0.07948905194282402	0.004244229202490903	0.016985214855659483	0.0002884975236929156	1
204	45	317	27	1	29	1	0.019920863968620056	0.0793691194482346	0.00489541534622279	0.015623845964498529	0.00024410456272237695	1
205	42	317	27	1	22	1	0.018969267727603142	0.06737712124866552	0.004517596988831797	0.015383252208827374	0.00023664444852039226	1
206	45	302	27	1	21	1	0.01824939138862971	0.08148189070648054	0.00404649066875758	0.01576761577484942	0.0002486177072232803	1
207	45	335	29	1	30	1	0.01785459290445649	0.07489374148582145	0.004658567170290281	0.015544241090782033	0.00024162343108835664	1
208	45	316	32	1	30	1	0.02035583282182011	0.08875946654012652	0.004090262196196077	0.016971891210028532	0.00028804509124504376	1
209	45	315	25	1	26	1	0.01855470839668546	0.06640955173154933	0.004560816318610455	0.01467523849632823	0.0002153626249241141	1
210	45	342	26	1	22	1	0.01739015601702757	0.07178881671888161	0.0048792959360034124	0.015424454939435589	0.00023791381017867894	1
211	45	324	30	1	24	1	0.02191501103670103	0.08221377328425596	0.004224900236544216	0.015443973848786383	0.00023851632824199766	1
212	44	338	30	1	30	1	0.01937431446598266	0.07829017067233612	0.0052425960655073794	0.015894853903025342	0.00025264638059851996	1
213	45	347	29	1	29	1	0.022637527922455512	0.06821685490405578	0.004537528550937522	0.01446302645714088	0.00020917913429995707	1
214	45	344	23	1	23	1	0.018773137271977085	0.06355534120854296	0.004666828514267796	0.014804463542795502	0.00021917214078996116	1
215	42	334	29	1	27	1	0.017346877897831132	0.08396462815465944	0.004794997507727565	0.01682439613497421	0.00028306030530653517	1
216	45	318	29	1	24	1	0.018242099041021018	0.08364061659977436	0.004383193864143129	0.016224577637429204	0.00026323691951296775	1
217	45	318	26	1	26	1	0.017663535740977673	0.08150346286193838	0.004072004823284939	0.016002372488355867	0.00025607592525608874	1
218	45	334	25	1	22	1	0.017923614073882273	0.06899972249802061	0.005060777016343915	0.015823741267949325	0.00025039078771500246	1
219	45	346	32	1	29	1	0.016262969695438813	0.08393280242817797	0.004584888904376962	0.016244320371892905	0.0002638779443446948	1
220	45	342	29	1	30	1	0.01867452373039298	0.07854305931752101	0.00470878791153528	0.015823838253025146	0.0002503938570579019	1
221	45	340	29	1	25	1	0.01932021055743887	0.07553827801243972	0.0040838555508030784	0.01547792562944913	0.00023956618179075823	1
222	44	318	25	1	22	1	0.019682343535074285	0.07564331571506658	0.005786886143463046	0.015242575430188027	0.0002323361057449717	1
223	45	355	31	1	26	1	0.017344557854560964	0.0845900465831046	0.004890101556422846	0.016644620586977476	0.00027704339448443447	1
224	45	351	28	1	31	1	0.01915422638866993	0.07539858715328826	0.004258277722084079	0.015740955171635828	0.00024777766971544876	1
225	42	351	28	1	28	1	0.020216011105991603	0.07086802083781961	0.004862708730721084	0.01581250909677837	0.00025003544393569865	1
